SUBSET_ID,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY
1911,5.8000E+002,2.5200E+002,1.2204E-001,3.5880E+000,4.2962E-002,1.2020E-001,0.0000E+000,4.0000E+000,4.8996E-002
1912,5.8000E+002,2.5300E+002,1.3747E-001,3.5896E+000,4.4763E-002,1.2563E-001,0.0000E+000,4.0000E+000,5.1023E-002
1913,5.8100E+002,2.5300E+002,1.2215E-001,3.5818E+000,4.8954E-002,1.2557E-001,0.0000E+000,4.0000E+000,5.7026E-002
1914,5.8100E+002,2.5200E+002,1.1154E-001,3.5806E+000,4.7238E-002,1.1916E-001,0.0000E+000,4.0000E+000,5.5177E-002
1915,5.8100E+002,2.5100E+002,1.0746E-001,3.5869E+000,5.0905E-002,1.4146E-001,0.0000E+000,4.0000E+000,5.9466E-002
1916,5.8200E+002,2.5100E+002,1.3476E-001,3.5633E+000,5.0523E-002,1.3965E-001,0.0000E+000,4.0000E+000,5.9712E-002
1917,5.8200E+002,2.5200E+002,1.3703E-001,3.5544E+000,4.6802E-002,1.1599E-001,0.0000E+000,4.0000E+000,5.5310E-002
1918,5.8200E+002,2.5300E+002,1.5192E-001,3.5507E+000,4.8786E-002,1.2440E-001,0.0000E+000,4.0000E+000,5.7371E-002
1919,5.8300E+002,2.5300E+002,1.2035E-001,3.5290E+000,4.8341E-002,1.1605E-001,0.0000E+000,4.0000E+000,5.8015E-002
1920,5.8300E+002,2.5200E+002,1.1361E-001,3.5301E+000,4.7021E-002,1.0647E-001,0.0000E+000,4.0000E+000,5.6932E-002
1921,5.8300E+002,2.5100E+002,1.1396E-001,3.5399E+000,5.0737E-002,1.3385E-001,0.0000E+000,4.0000E+000,6.1432E-002
1922,5.8400E+002,2.5100E+002,9.9549E-002,3.5356E+000,5.5042E-002,1.3652E-001,0.0000E+000,4.0000E+000,6.6389E-002
1923,5.8400E+002,2.5200E+002,1.0893E-001,3.5233E+000,5.0394E-002,1.0559E-001,0.0000E+000,4.0000E+000,6.0775E-002
1924,5.8400E+002,2.5300E+002,1.1601E-001,3.5217E+000,5.1907E-002,1.1603E-001,0.0000E+000,4.0000E+000,6.1788E-002
1925,5.8500E+002,2.5300E+002,1.3235E-001,3.4931E+000,5.4405E-002,1.2240E-001,0.0000E+000,4.0000E+000,6.4243E-002
1926,5.8500E+002,2.5200E+002,1.3467E-001,3.4997E+000,5.2301E-002,1.1297E-001,0.0000E+000,4.0000E+000,6.2717E-002
1927,5.8500E+002,2.5100E+002,1.0676E-001,3.5179E+000,5.7482E-002,1.4626E-001,0.0000E+000,4.0000E+000,6.8940E-002
1928,5.8600E+002,2.5100E+002,7.0740E-002,3.4799E+000,5.2769E-002,1.5181E-001,0.0000E+000,4.0000E+000,6.3393E-002
1929,5.8600E+002,2.5200E+002,1.0112E-001,3.4597E+000,4.7314E-002,1.1406E-001,0.0000E+000,4.0000E+000,5.6833E-002
1930,5.8600E+002,2.5300E+002,1.0387E-001,3.4466E+000,4.9453E-002,1.2151E-001,0.0000E+000,4.0000E+000,5.8317E-002
1931,5.8700E+002,2.5300E+002,5.2729E-002,3.4376E+000,4.6094E-002,1.7150E-001,0.0000E+000,4.0000E+000,5.4499E-002
1932,5.8700E+002,2.5200E+002,5.3279E-002,3.4458E+000,4.3577E-002,1.6922E-001,0.0000E+000,4.0000E+000,5.2519E-002
1933,5.8700E+002,2.5100E+002,1.9665E-002,3.4659E+000,4.9097E-002,2.1727E-001,0.0000E+000,4.0000E+000,5.9687E-002
1934,5.8800E+002,2.5100E+002,1.0901E-001,3.4847E+000,4.8907E-002,3.6898E-001,0.0000E+000,4.0000E+000,5.9080E-002
1935,5.8800E+002,2.5200E+002,1.0410E-001,3.4817E+000,4.4822E-002,2.7011E-001,0.0000E+000,4.0000E+000,5.3637E-002
1936,5.8800E+002,2.5300E+002,8.6469E-002,3.4823E+000,4.6943E-002,3.0218E-001,0.0000E+000,4.0000E+000,5.4733E-002
1937,5.8900E+002,2.5300E+002,-3.6584E-002,3.4046E+000,4.7823E-002,2.7949E-001,0.0000E+000,4.0000E+000,5.6984E-002
1938,5.8900E+002,2.5200E+002,-4.5599E-003,3.4268E+000,4.5477E-002,2.4304E-001,0.0000E+000,4.0000E+000,5.5668E-002
1939,5.8900E+002,2.5100E+002,-4.3270E-003,3.4245E+000,4.9568E-002,3.4003E-001,0.0000E+000,4.0000E+000,6.1287E-002
1940,5.9000E+002,2.5000E+002,-6.0650E-002,3.3876E+000,5.0852E-002,3.0349E-001,0.0000E+000,4.0000E+000,5.9274E-002
1941,5.9000E+002,2.5100E+002,-6.4492E-002,3.3916E+000,4.7345E-002,3.4469E-001,0.0000E+000,4.0000E+000,5.7980E-002
1942,5.9000E+002,2.5200E+002,-6.0644E-002,3.4007E+000,4.3459E-002,2.6026E-001,0.0000E+000,4.0000E+000,5.2614E-002
1943,5.9000E+002,2.5300E+002,-7.8399E-002,3.3884E+000,4.4398E-002,2.9656E-001,0.0000E+000,4.0000E+000,5.2372E-002
1944,5.9100E+002,2.5300E+002,-4.6080E-002,3.3800E+000,3.3431E-002,2.9147E-001,0.0000E+000,4.0000E+000,4.1034E-002
1945,5.9100E+002,2.5200E+002,-1.7867E-002,3.3785E+000,3.4100E-002,2.6906E-001,0.0000E+000,4.0000E+000,4.3170E-002
1946,5.9100E+002,2.5100E+002,-1.6614E-002,3.3640E+000,3.7288E-002,3.5599E-001,0.0000E+000,4.0000E+000,4.8290E-002
1947,5.9100E+002,2.5000E+002,-3.5726E-002,3.3590E+000,3.9893E-002,3.0994E-001,0.0000E+000,4.0000E+000,4.9172E-002
1948,5.9200E+002,2.5000E+002,3.7708E-002,3.3551E+000,3.6380E-002,2.2696E-001,0.0000E+000,4.0000E+000,4.5500E-002
1949,5.9200E+002,2.5100E+002,5.1290E-002,3.3553E+000,3.3808E-002,2.7075E-001,0.0000E+000,4.0000E+000,4.3805E-002
1950,5.9200E+002,2.5200E+002,4.8702E-002,3.3706E+000,3.0513E-002,2.0661E-001,0.0000E+000,4.0000E+000,3.8356E-002
1951,5.9200E+002,2.5300E+002,3.8018E-002,3.3707E+000,2.9496E-002,2.1600E-001,0.0000E+000,4.0000E+000,3.5897E-002
1952,5.9300E+002,2.5300E+002,3.9123E-002,3.2932E+000,2.9018E-002,1.5197E-001,0.0000E+000,4.0000E+000,3.5185E-002
1953,5.9300E+002,2.5200E+002,5.2952E-002,3.2927E+000,3.0125E-002,1.5493E-001,0.0000E+000,4.0000E+000,3.7501E-002
1954,5.9300E+002,2.5100E+002,5.5989E-002,3.2836E+000,3.3358E-002,1.8662E-001,0.0000E+000,4.0000E+000,4.2869E-002
1955,5.9300E+002,2.5000E+002,4.0295E-002,3.2858E+000,3.5734E-002,1.5536E-001,0.0000E+000,4.0000E+000,4.4438E-002
1956,5.9400E+002,2.5000E+002,-1.2513E-002,3.1965E+000,3.5460E-002,1.1561E-001,0.0000E+000,4.0000E+000,4.4430E-002
1957,5.9400E+002,2.5100E+002,1.2035E-002,3.1916E+000,3.4851E-002,1.4079E-001,0.0000E+000,4.0000E+000,4.5217E-002
1958,5.9400E+002,2.5200E+002,7.0192E-003,3.2023E+000,3.1566E-002,1.2421E-001,0.0000E+000,4.0000E+000,3.9287E-002
1959,5.9400E+002,2.5300E+002,3.0547E-002,3.2064E+000,3.0900E-002,1.2219E-001,0.0000E+000,4.0000E+000,3.7460E-002
1960,5.9500E+002,2.5300E+002,3.1344E-002,3.1370E+000,3.0966E-002,9.8560E-002,0.0000E+000,4.0000E+000,3.7508E-002
1961,5.9500E+002,2.5200E+002,1.1125E-002,3.1418E+000,3.1890E-002,1.0033E-001,0.0000E+000,4.0000E+000,3.9553E-002
1962,5.9500E+002,2.5100E+002,1.3366E-002,3.1269E+000,3.5105E-002,1.0932E-001,0.0000E+000,4.0000E+000,4.5522E-002
1963,5.9500E+002,2.5000E+002,-2.4813E-003,3.1321E+000,3.7117E-002,8.8329E-002,0.0000E+000,4.0000E+000,4.6853E-002
1964,5.9600E+002,2.5000E+002,1.7525E-002,3.0925E+000,3.7219E-002,7.0925E-002,0.0000E+000,4.0000E+000,4.6516E-002
1965,5.9600E+002,2.5100E+002,1.6273E-002,3.0869E+000,3.3464E-002,8.3476E-002,0.0000E+000,4.0000E+000,4.2807E-002
1966,5.9600E+002,2.5200E+002,-3.7303E-003,3.1085E+000,3.1749E-002,7.2324E-002,0.0000E+000,4.0000E+000,3.9113E-002
1967,5.9600E+002,2.5300E+002,3.4650E-002,3.0940E+000,2.8801E-002,6.9571E-002,0.0000E+000,4.0000E+000,3.4509E-002
1968,5.9700E+002,2.5300E+002,1.0485E-001,3.0480E+000,2.5583E-002,5.4498E-002,0.0000E+000,4.0000E+000,3.1022E-002
1969,5.9700E+002,2.5200E+002,6.3188E-002,3.0601E+000,2.8974E-002,5.8946E-002,0.0000E+000,4.0000E+000,3.6121E-002
1970,5.9700E+002,2.5100E+002,7.3225E-002,3.0509E+000,3.0390E-002,6.3740E-002,0.0000E+000,4.0000E+000,3.9316E-002
1971,5.9700E+002,2.5000E+002,7.0847E-002,3.0521E+000,3.4956E-002,6.1563E-002,0.0000E+000,4.0000E+000,4.4169E-002
1972,5.9800E+002,2.5000E+002,1.2763E-001,3.0372E+000,3.6051E-002,5.9541E-002,0.0000E+000,4.0000E+000,4.5314E-002
1973,5.9800E+002,2.5100E+002,1.3030E-001,3.0366E+000,3.1920E-002,6.0114E-002,0.0000E+000,4.0000E+000,4.0971E-002
1974,5.9800E+002,2.5200E+002,1.1990E-001,3.0475E+000,3.0294E-002,5.5121E-002,0.0000E+000,4.0000E+000,3.7533E-002
1975,5.9800E+002,2.5300E+002,1.4855E-001,3.0401E+000,2.6755E-002,5.1167E-002,0.0000E+000,4.0000E+000,3.2173E-002
1976,5.9900E+002,2.5300E+002,1.5816E-001,3.0326E+000,2.6084E-002,4.4185E-002,0.0000E+000,4.0000E+000,3.1389E-002
1977,5.9900E+002,2.5200E+002,1.2980E-001,3.0407E+000,2.9713E-002,4.8440E-002,0.0000E+000,4.0000E+000,3.6833E-002
1978,5.9900E+002,2.5100E+002,1.3815E-001,3.0215E+000,3.1478E-002,5.7204E-002,0.0000E+000,4.0000E+000,4.0362E-002
1979,5.9900E+002,2.5000E+002,1.3466E-001,3.0212E+000,3.5896E-002,5.7608E-002,0.0000E+000,4.0000E+000,4.4859E-002
1980,6.0000E+002,2.5000E+002,1.5948E-001,3.0063E+000,4.1172E-002,6.2189E-002,0.0000E+000,4.0000E+000,4.9750E-002
1981,6.0000E+002,2.5100E+002,1.5222E-001,3.0064E+000,3.6811E-002,5.8063E-002,0.0000E+000,4.0000E+000,4.5793E-002
1982,6.0000E+002,2.5200E+002,1.4736E-001,3.0254E+000,3.4766E-002,5.0577E-002,0.0000E+000,4.0000E+000,4.2274E-002
1983,6.0000E+002,2.5300E+002,1.8173E-001,3.0158E+000,2.9561E-002,4.8349E-002,0.0000E+000,4.0000E+000,3.4816E-002
1984,6.0100E+002,2.5300E+002,1.7444E-001,2.9689E+000,4.0382E-002,6.0385E-002,0.0000E+000,4.0000E+000,4.7772E-002
1985,6.0100E+002,2.5200E+002,1.4330E-001,2.9788E+000,4.1329E-002,6.0597E-002,0.0000E+000,4.0000E+000,5.0539E-002
1986,6.0100E+002,2.5100E+002,1.5407E-001,2.9594E+000,4.5534E-002,6.6966E-002,0.0000E+000,4.0000E+000,5.6578E-002
1987,6.0100E+002,2.5000E+002,1.4777E-001,2.9579E+000,4.5198E-002,7.5666E-002,0.0000E+000,4.0000E+000,5.3895E-002
1988,6.0200E+002,2.5000E+002,8.0527E-002,2.9199E+000,3.9971E-002,8.6980E-002,0.0000E+000,4.0000E+000,4.8626E-002
1989,6.0200E+002,2.5100E+002,9.1889E-002,2.9211E+000,3.9788E-002,7.8667E-002,0.0000E+000,4.0000E+000,5.0306E-002
1990,6.0200E+002,2.5200E+002,7.6368E-002,2.9466E+000,3.5831E-002,6.9294E-002,0.0000E+000,4.0000E+000,4.4624E-002
1991,6.0200E+002,2.5300E+002,9.1632E-002,2.9320E+000,3.4594E-002,7.1984E-002,0.0000E+000,4.0000E+000,4.1628E-002
1992,6.0300E+002,2.5200E+002,1.5374E-002,2.9063E+000,3.4814E-002,8.4754E-002,0.0000E+000,4.0000E+000,4.4578E-002
1993,6.0300E+002,2.5100E+002,2.1861E-002,2.8779E+000,3.8670E-002,9.5219E-002,0.0000E+000,4.0000E+000,4.9925E-002
1994,6.0300E+002,2.5000E+002,2.1163E-003,2.8741E+000,4.0256E-002,1.0581E-001,0.0000E+000,4.0000E+000,4.9682E-002
1995,6.0400E+002,2.5000E+002,-7.1154E-002,2.7975E+000,3.5424E-002,1.2172E-001,0.0000E+000,4.0000E+000,4.4227E-002
1996,6.0400E+002,2.5100E+002,-6.4424E-002,2.8028E+000,3.4150E-002,1.1276E-001,0.0000E+000,4.0000E+000,4.4694E-002
1997,6.0400E+002,2.5200E+002,-5.9311E-002,2.8355E+000,3.0698E-002,1.0058E-001,0.0000E+000,4.0000E+000,3.9955E-002
1998,6.0500E+002,2.5200E+002,-5.1786E-002,2.7416E+000,3.6724E-002,8.7407E-002,0.0000E+000,4.0000E+000,4.7701E-002
1999,6.0500E+002,2.5100E+002,-5.5997E-002,2.7172E+000,3.9666E-002,9.5296E-002,0.0000E+000,4.0000E+000,5.1657E-002
2000,6.0500E+002,2.5000E+002,-5.7192E-002,2.7113E+000,3.9895E-002,1.0186E-001,0.0000E+000,4.0000E+000,4.9137E-002
2001,6.0600E+002,2.5000E+002,-3.1975E-002,2.6694E+000,4.1330E-002,9.8655E-002,0.0000E+000,4.0000E+000,5.0242E-002
2002,6.0600E+002,2.5100E+002,-3.2202E-002,2.6728E+000,4.1224E-002,9.2275E-002,0.0000E+000,4.0000E+000,5.2723E-002
2003,6.0600E+002,2.5200E+002,-3.3596E-002,2.6999E+000,3.8088E-002,8.4785E-002,0.0000E+000,4.0000E+000,4.8597E-002
2004,6.0700E+002,2.5200E+002,-3.4584E-002,2.6907E+000,3.7480E-002,8.4278E-002,0.0000E+000,4.0000E+000,4.6872E-002
2005,6.0700E+002,2.5100E+002,-3.2563E-002,2.6599E+000,4.1020E-002,9.2763E-002,0.0000E+000,4.0000E+000,5.1415E-002
2006,6.0700E+002,2.5000E+002,-2.2599E-002,2.6588E+000,4.2567E-002,1.0050E-001,0.0000E+000,4.0000E+000,5.0998E-002
2007,6.0800E+002,2.5000E+002,-2.6590E-002,2.6562E+000,4.2437E-002,1.0435E-001,0.0000E+000,4.0000E+000,5.1452E-002
2008,6.0800E+002,2.5100E+002,-2.9400E-002,2.6556E+000,4.0242E-002,9.5148E-002,0.0000E+000,4.0000E+000,5.1144E-002
2009,6.0800E+002,2.5200E+002,-3.2483E-002,2.6829E+000,3.6392E-002,8.8154E-002,0.0000E+000,4.0000E+000,4.6144E-002
2010,6.0900E+002,2.5200E+002,-7.3511E-002,2.6801E+000,3.3481E-002,9.3576E-002,0.0000E+000,4.0000E+000,4.2069E-002
2011,6.0900E+002,2.5100E+002,-6.4979E-002,2.6503E+000,3.7710E-002,9.9554E-002,0.0000E+000,4.0000E+000,4.7488E-002
2012,6.0900E+002,2.5000E+002,-8.4950E-002,2.6541E+000,4.1423E-002,1.0242E-001,0.0000E+000,4.0000E+000,4.9805E-002
2013,6.1000E+002,2.5000E+002,-6.8922E-002,2.6612E+000,3.9248E-002,1.0500E-001,0.0000E+000,4.0000E+000,4.7209E-002
2014,6.1000E+002,2.5100E+002,-6.4362E-002,2.6576E+000,3.6680E-002,1.0882E-001,0.0000E+000,4.0000E+000,4.6158E-002
2015,6.1000E+002,2.5200E+002,-7.4002E-002,2.6948E+000,3.2175E-002,1.0284E-001,0.0000E+000,4.0000E+000,4.0399E-002
2016,6.1100E+002,2.5200E+002,-1.1900E-002,2.6783E+000,3.6296E-002,1.1097E-001,0.0000E+000,4.0000E+000,4.5078E-002
2017,6.1100E+002,2.5100E+002,-4.3651E-004,2.6442E+000,4.1244E-002,1.1418E-001,0.0000E+000,4.0000E+000,5.1333E-002
2018,6.1100E+002,2.5000E+002,1.5404E-002,2.6406E+000,4.5508E-002,1.0797E-001,0.0000E+000,4.0000E+000,5.4168E-002
2019,6.1200E+002,2.5000E+002,8.5733E-002,2.6196E+000,4.9081E-002,1.3026E-001,0.0000E+000,4.0000E+000,5.7407E-002
2020,6.1200E+002,2.5100E+002,5.8901E-002,2.6238E+000,4.5511E-002,1.3765E-001,0.0000E+000,4.0000E+000,5.5199E-002
2021,6.1200E+002,2.5200E+002,5.0458E-002,2.6544E+000,4.0918E-002,1.3876E-001,0.0000E+000,4.0000E+000,4.9587E-002
2022,6.1300E+002,2.5200E+002,2.9503E-001,2.6127E+000,6.2219E-002,1.5559E-001,0.0000E+000,4.0000E+000,7.5276E-002
2023,6.1300E+002,2.5100E+002,3.0988E-001,2.5942E+000,6.5687E-002,1.5060E-001,0.0000E+000,4.0000E+000,7.9656E-002
2024,6.1300E+002,2.5000E+002,3.1196E-001,2.6045E+000,7.3344E-002,1.5768E-001,0.0000E+000,4.0000E+000,8.5562E-002
2025,6.1400E+002,2.5000E+002,2.5987E-001,2.5996E+000,7.3680E-002,2.2114E-001,0.0000E+000,4.0000E+000,8.8602E-002
2026,6.1400E+002,2.5100E+002,2.9578E-001,2.5803E+000,6.6586E-002,2.0763E-001,0.0000E+000,4.0000E+000,8.3470E-002
2027,6.1400E+002,2.5200E+002,2.8513E-001,2.5934E+000,6.2714E-002,2.1892E-001,0.0000E+000,4.0000E+000,7.7888E-002
2028,6.1500E+002,2.5200E+002,2.5164E-001,2.5337E+000,6.1266E-002,2.9059E-001,0.0000E+000,4.0000E+000,7.6691E-002
2029,6.1500E+002,2.5100E+002,2.4839E-001,2.5295E+000,6.4652E-002,2.7299E-001,0.0000E+000,4.0000E+000,8.1664E-002
2030,6.1500E+002,2.5000E+002,2.2576E-001,2.5459E+000,7.1225E-002,2.6524E-001,0.0000E+000,4.0000E+000,8.6297E-002
2031,6.1600E+002,2.5000E+002,2.9470E-002,2.4939E+000,6.4543E-002,2.3768E-001,0.0000E+000,4.0000E+000,7.8356E-002
2032,6.1600E+002,2.5100E+002,-2.9765E-003,2.4852E+000,5.9839E-002,2.6384E-001,0.0000E+000,4.0000E+000,7.6396E-002
2033,6.1600E+002,2.5200E+002,9.2123E-003,2.4812E+000,5.6227E-002,2.8401E-001,0.0000E+000,4.0000E+000,7.0732E-002
2034,6.1700E+002,2.5200E+002,-9.5139E-003,2.4956E+000,4.9964E-002,1.6333E-001,0.0000E+000,4.0000E+000,6.2440E-002
2035,6.1700E+002,2.5100E+002,-1.0367E-002,2.4749E+000,5.2784E-002,1.5614E-001,0.0000E+000,4.0000E+000,6.6932E-002
2036,6.1700E+002,2.5000E+002,4.8313E-002,2.4760E+000,5.5625E-002,1.3565E-001,0.0000E+000,4.0000E+000,6.7096E-002
2037,6.1700E+002,2.4900E+002,3.2302E-002,2.4846E+000,5.4131E-002,1.2776E-001,0.0000E+000,4.0000E+000,6.4378E-002
2038,6.1800E+002,2.4900E+002,8.2374E-002,2.4313E+000,5.2256E-002,8.3088E-002,0.0000E+000,4.0000E+000,6.1277E-002
2039,6.1800E+002,2.5000E+002,9.3312E-002,2.4234E+000,5.4452E-002,8.9277E-002,0.0000E+000,4.0000E+000,6.4794E-002
2040,6.1800E+002,2.5100E+002,2.6320E-002,2.4324E+000,5.2257E-002,9.8949E-002,0.0000E+000,4.0000E+000,6.5253E-002
2041,6.1800E+002,2.5200E+002,2.8742E-003,2.4814E+000,4.9176E-002,9.4412E-002,0.0000E+000,4.0000E+000,6.0530E-002
2042,6.1900E+002,2.5200E+002,3.2773E-002,2.4235E+000,4.9439E-002,7.2000E-002,0.0000E+000,4.0000E+000,5.9604E-002
2043,6.1900E+002,2.5100E+002,6.2424E-002,2.3752E+000,5.2576E-002,7.7571E-002,0.0000E+000,4.0000E+000,6.3875E-002
2044,6.1900E+002,2.5000E+002,1.0252E-001,2.3691E+000,5.4592E-002,7.4807E-002,0.0000E+000,4.0000E+000,6.3716E-002
2045,6.1900E+002,2.4900E+002,9.6375E-002,2.3748E+000,5.2410E-002,6.8781E-002,0.0000E+000,4.0000E+000,6.0572E-002
2046,6.2000E+002,2.4900E+002,1.0117E-001,2.3624E+000,4.4805E-002,6.1616E-002,0.0000E+000,4.0000E+000,5.1554E-002
2047,6.2000E+002,2.5000E+002,9.7544E-002,2.3577E+000,4.7336E-002,6.5805E-002,0.0000E+000,4.0000E+000,5.5042E-002
2048,6.2000E+002,2.5100E+002,7.5294E-002,2.3596E+000,4.7262E-002,6.8075E-002,0.0000E+000,4.0000E+000,5.7152E-002
2049,6.2000E+002,2.5200E+002,4.2798E-002,2.4175E+000,4.3116E-002,6.1610E-002,0.0000E+000,4.0000E+000,5.2213E-002
2050,6.2100E+002,2.5200E+002,8.4270E-002,2.4052E+000,3.2708E-002,5.6171E-002,0.0000E+000,4.0000E+000,4.0472E-002
2051,6.2100E+002,2.5100E+002,1.0037E-001,2.3517E+000,3.6464E-002,6.1697E-002,0.0000E+000,4.0000E+000,4.5060E-002
2052,6.2100E+002,2.5000E+002,1.1275E-001,2.3499E+000,3.4608E-002,5.9645E-002,0.0000E+000,4.0000E+000,4.0789E-002
2053,6.2100E+002,2.4900E+002,1.1768E-001,2.3578E+000,3.1766E-002,5.6218E-002,0.0000E+000,4.0000E+000,3.7158E-002
2054,6.2200E+002,2.4900E+002,1.1724E-001,2.3535E+000,3.2856E-002,4.9773E-002,0.0000E+000,4.0000E+000,3.8459E-002
2055,6.2200E+002,2.5000E+002,1.1083E-001,2.3453E+000,3.5640E-002,5.1532E-002,0.0000E+000,4.0000E+000,4.1889E-002
2056,6.2200E+002,2.5100E+002,9.8007E-002,2.3502E+000,3.7382E-002,5.4670E-002,0.0000E+000,4.0000E+000,4.6190E-002
2057,6.2200E+002,2.5200E+002,9.0106E-002,2.3984E+000,3.3979E-002,4.9722E-002,0.0000E+000,4.0000E+000,4.1970E-002
2058,6.2300E+002,2.5200E+002,1.2033E-001,2.3973E+000,3.4534E-002,4.1813E-002,0.0000E+000,4.0000E+000,4.2167E-002
2059,6.2300E+002,2.5100E+002,1.2743E-001,2.3522E+000,3.7916E-002,4.8117E-002,0.0000E+000,4.0000E+000,4.5628E-002
2060,6.2300E+002,2.5000E+002,1.4409E-001,2.3440E+000,3.5253E-002,4.3761E-002,0.0000E+000,4.0000E+000,4.0341E-002
2061,6.2300E+002,2.4900E+002,1.4579E-001,2.3506E+000,3.1982E-002,4.3146E-002,0.0000E+000,4.0000E+000,3.6737E-002
2062,6.2400E+002,2.4900E+002,1.3863E-001,2.3499E+000,3.4732E-002,4.5784E-002,0.0000E+000,4.0000E+000,3.9694E-002
2063,6.2400E+002,2.5000E+002,1.3802E-001,2.3441E+000,3.7385E-002,4.6260E-002,0.0000E+000,4.0000E+000,4.2556E-002
2064,6.2400E+002,2.5100E+002,1.1853E-001,2.3537E+000,3.9911E-002,4.8376E-002,0.0000E+000,4.0000E+000,4.7868E-002
2065,6.2400E+002,2.5200E+002,1.1209E-001,2.3964E+000,3.6183E-002,4.2568E-002,0.0000E+000,4.0000E+000,4.3985E-002
2066,6.2500E+002,2.5200E+002,2.2082E-001,2.3704E+000,4.1466E-002,4.4577E-002,0.0000E+000,4.0000E+000,5.0286E-002
2067,6.2500E+002,2.5100E+002,2.0840E-001,2.3312E+000,4.5826E-002,4.9321E-002,0.0000E+000,4.0000E+000,5.4763E-002
2068,6.2500E+002,2.5000E+002,2.2806E-001,2.3219E+000,4.2765E-002,4.9550E-002,0.0000E+000,4.0000E+000,4.8853E-002
2069,6.2500E+002,2.4900E+002,2.3275E-001,2.3284E+000,3.9913E-002,4.8520E-002,0.0000E+000,4.0000E+000,4.5883E-002
2070,6.2600E+002,2.4900E+002,2.5886E-001,2.2939E+000,4.8720E-002,5.6312E-002,0.0000E+000,4.0000E+000,5.5955E-002
2071,6.2600E+002,2.5000E+002,2.4340E-001,2.2861E+000,5.1759E-002,5.7602E-002,0.0000E+000,4.0000E+000,5.9376E-002
2072,6.2600E+002,2.5100E+002,2.1438E-001,2.2944E+000,5.4513E-002,5.8413E-002,0.0000E+000,4.0000E+000,6.5271E-002
2073,6.2600E+002,2.5200E+002,2.3991E-001,2.3263E+000,4.9664E-002,5.3980E-002,0.0000E+000,4.0000E+000,6.0144E-002
2074,6.2700E+002,2.5200E+002,1.3922E-001,2.2903E+000,4.5570E-002,7.3254E-002,0.0000E+000,4.0000E+000,5.5925E-002
2075,6.2700E+002,2.5100E+002,1.0855E-001,2.2706E+000,4.9348E-002,7.6214E-002,0.0000E+000,4.0000E+000,6.0369E-002
2076,6.2700E+002,2.5000E+002,1.0853E-001,2.2646E+000,4.6472E-002,7.6155E-002,0.0000E+000,4.0000E+000,5.4590E-002
2077,6.2700E+002,2.4900E+002,1.0814E-001,2.2727E+000,4.3637E-002,7.5700E-002,0.0000E+000,4.0000E+000,5.1523E-002
2078,6.2800E+002,2.4900E+002,3.1468E-001,2.2676E+000,4.4320E-002,1.4091E-001,0.0000E+000,4.0000E+000,5.4601E-002
2079,6.2800E+002,2.5000E+002,2.9839E-001,2.2551E+000,4.7941E-002,1.4126E-001,0.0000E+000,4.0000E+000,5.8756E-002
2080,6.2800E+002,2.5100E+002,2.8227E-001,2.2707E+000,4.7500E-002,1.3769E-001,0.0000E+000,4.0000E+000,6.0959E-002
2081,6.2900E+002,2.5100E+002,2.2766E-001,2.1866E+000,5.4584E-002,2.1954E-001,0.0000E+000,4.0000E+000,7.0885E-002
2082,6.2900E+002,2.5000E+002,2.2155E-001,2.1660E+000,5.6561E-002,2.2561E-001,0.0000E+000,4.0000E+000,6.9448E-002
2083,6.2900E+002,2.4900E+002,2.3473E-001,2.1754E+000,5.0426E-002,2.2643E-001,0.0000E+000,4.0000E+000,6.1804E-002
2084,6.3000E+002,2.4900E+002,1.9586E-001,2.1180E+000,6.2871E-002,2.7743E-001,0.0000E+000,4.0000E+000,7.5328E-002
2085,6.3000E+002,2.5000E+002,1.9184E-001,2.1128E+000,7.0846E-002,2.7739E-001,0.0000E+000,4.0000E+000,8.5553E-002
2086,6.3000E+002,2.5100E+002,2.1949E-001,2.1284E+000,6.8466E-002,2.6916E-001,0.0000E+000,4.0000E+000,8.7051E-002
2087,6.3100E+002,2.5100E+002,1.8187E-001,2.0981E+000,6.5740E-002,2.5669E-001,0.0000E+000,4.0000E+000,8.4260E-002
2088,6.3100E+002,2.5000E+002,1.4437E-001,2.0860E+000,6.7466E-002,2.6515E-001,0.0000E+000,4.0000E+000,8.2002E-002
2089,6.3100E+002,2.4900E+002,1.4904E-001,2.0899E+000,5.8708E-002,2.6519E-001,0.0000E+000,4.0000E+000,7.0612E-002
2090,6.3200E+002,2.4900E+002,1.6805E-001,2.0541E+000,5.4812E-002,2.1752E-001,0.0000E+000,4.0000E+000,6.6628E-002
2091,6.3200E+002,2.5000E+002,1.7259E-001,2.0466E+000,6.4556E-002,2.1873E-001,0.0000E+000,4.0000E+000,7.9533E-002
2092,6.3200E+002,2.5100E+002,2.0952E-001,2.0562E+000,6.2907E-002,2.1190E-001,0.0000E+000,4.0000E+000,8.1316E-002
2093,6.3300E+002,2.5100E+002,2.2740E-001,2.0302E+000,6.4797E-002,1.7575E-001,0.0000E+000,4.0000E+000,8.2533E-002
2094,6.3300E+002,2.5000E+002,1.8714E-001,2.0249E+000,6.6849E-002,1.8106E-001,0.0000E+000,4.0000E+000,8.2398E-002
