"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.727078246E0,-1.636505127E-1,-1.753234863E-1,9.811553955E0,9.814484746E0
3.729458617E0,-1.684112549E-1,-1.753234863E-1,9.797286987E0,9.800302699E0
3.731838988E0,-1.588592529E-1,-2.086334229E-1,9.783004761E0,9.786518600E0
3.734219359E0,-1.875457764E-1,-1.991119385E-1,9.821060181E0,9.824868552E0
3.736599730E0,-1.684112549E-1,-1.896057129E-1,9.806793213E0,9.810071651E0
3.738949584E0,-1.875457764E-1,-1.943664551E-1,9.763992310E0,9.767727349E0
3.741329955E0,-1.875457764E-1,-1.991119385E-1,9.792526245E0,9.796345709E0
3.743710326E0,-1.588592529E-1,-1.562805176E-1,9.816314697E0,9.818843827E0
3.746090697E0,-1.540679932E-1,-1.848449707E-1,9.763992310E0,9.766957071E0
3.748471068E0,-1.923217773E-1,-2.181701660E-1,9.768737793E0,9.773066251E0
3.750851439E0,-1.588592529E-1,-1.943664551E-1,9.797286987E0,9.800502380E0
3.753231810E0,-1.684112549E-1,-1.467590332E-1,9.806793213E0,9.809337067E0
3.755612182E0,-1.540679932E-1,-1.848449707E-1,9.787780762E0,9.790738320E0
3.757992553E0,-1.875457764E-1,-1.991119385E-1,9.806793213E0,9.810607122E0
3.760342406E0,-1.636505127E-1,-2.086334229E-1,9.811553955E0,9.815136291E0
3.762722777E0,-1.779785156E-1,-1.896057129E-1,9.792526245E0,9.795978611E0
3.765103148E0,-1.684112549E-1,-1.658020020E-1,9.802047729E0,9.804896345E0
3.767483519E0,-1.732025146E-1,-1.658020020E-1,9.802047729E0,9.804979812E0
3.769863890E0,-1.779785156E-1,-1.705627441E-1,9.802047729E0,9.805147000E0
3.772244262E0,-1.779785156E-1,-2.038879395E-1,9.778244019E0,9.781988690E0
3.774624633E0,-1.875457764E-1,-1.896057129E-1,9.787780762E0,9.791413380E0
3.777005004E0,-1.732025146E-1,-1.991119385E-1,9.840087891E0,9.843626078E0
3.779354857E0,-1.636505127E-1,-1.658020020E-1,9.825820923E0,9.828582227E0
3.781735228E0,-1.684112549E-1,-1.943664551E-1,9.811553955E0,9.814923927E0
3.784115599E0,-1.827697754E-1,-2.086334229E-1,9.797286987E0,9.801212425E0
3.786495971E0,-1.875457764E-1,-1.800842285E-1,9.792526245E0,9.795977440E0
3.788876342E0,-1.732025146E-1,-1.658020020E-1,9.797286987E0,9.800220494E0
3.791256713E0,-1.779785156E-1,-2.086334229E-1,9.783004761E0,9.786847624E0
3.793637084E0,-1.779785156E-1,-1.991119385E-1,9.806793213E0,9.810428892E0
3.796017455E0,-1.779785156E-1,-1.943664551E-1,9.783004761E0,9.786553879E0
3.798367308E0,-1.779785156E-1,-2.038879395E-1,9.787780762E0,9.791521786E0
3.800747680E0,-1.923217773E-1,-2.038879395E-1,9.802047729E0,9.806054132E0
3.803128051E0,-1.875457764E-1,-2.038879395E-1,9.783004761E0,9.786926272E0
3.805508422E0,-1.827697754E-1,-1.800842285E-1,9.811553955E0,9.814908361E0
3.807888793E0,-2.162475586E-1,-1.943664551E-1,9.787780762E0,9.792098527E0
3.810269164E0,-1.636505127E-1,-1.896057129E-1,9.797286987E0,9.800487954E0
3.812649535E0,-1.779785156E-1,-1.848449707E-1,9.787780762E0,9.791143766E0
3.815029906E0,-1.923217773E-1,-2.038879395E-1,9.792526245E0,9.796536542E0
3.817410277E0,-1.875457764E-1,-1.943664551E-1,9.811553955E0,9.815270895E0
3.819760131E0,-1.971130371E-1,-2.133941650E-1,9.811553955E0,9.815853587E0
3.822140502E0,-1.971130371E-1,-1.753234863E-1,9.792526245E0,9.796078916E0
3.824520873E0,-1.779785156E-1,-2.038879395E-1,9.783004761E0,9.786747611E0
3.826901244E0,-1.540679932E-1,-1.991119385E-1,9.816314697E0,9.819542594E0
3.829281615E0,-1.732025146E-1,-1.800842285E-1,9.773498535E0,9.776691826E0
3.831661986E0,-1.588592529E-1,-1.610412598E-1,9.759231567E0,9.761852864E0
3.834042357E0,-1.779785156E-1,-1.896057129E-1,9.768737793E0,9.772198563E0
3.836422728E0,-1.684112549E-1,-1.848449707E-1,9.797286987E0,9.800477658E0
3.838772582E0,-1.779785156E-1,-1.753234863E-1,9.773498535E0,9.776691071E0
3.841152953E0,-1.636505127E-1,-1.991119385E-1,9.783004761E0,9.786399195E0
3.843533324E0,-1.636505127E-1,-1.800842285E-1,9.797286987E0,9.800308369E0
3.845913695E0,-1.397247314E-1,-1.943664551E-1,9.797286987E0,9.800210897E0
3.848294066E0,-1.540679932E-1,-1.943664551E-1,9.787780762E0,9.790922710E0
3.850674437E0,-1.636505127E-1,-2.038879395E-1,9.792526245E0,9.796015621E0
3.853054808E0,-1.540679932E-1,-1.610412598E-1,9.830566406E0,9.833092449E0
3.855435180E0,-1.588592529E-1,-1.848449707E-1,9.792526245E0,9.795558901E0
3.857785033E0,-1.588592529E-1,-2.133941650E-1,9.773498535E0,9.777118540E0
3.860165404E0,-1.492919922E-1,-1.800842285E-1,9.792526245E0,9.795319734E0
3.862545775E0,-1.445159912E-1,-1.896057129E-1,9.787780762E0,9.790683706E0
3.864926146E0,-1.301574707E-1,-1.753234863E-1,9.797286987E0,9.799719976E0
3.867306517E0,-1.397247314E-1,-1.753234863E-1,9.792526245E0,9.795092219E0
3.869686889E0,-1.779785156E-1,-1.610412598E-1,9.783004761E0,9.785948742E0
3.872067260E0,-1.397247314E-1,-1.705627441E-1,9.773498535E0,9.775985284E0
3.874447631E0,-1.636505127E-1,-2.086334229E-1,9.778244019E0,9.781838553E0
3.876828002E0,-1.540679932E-1,-1.800842285E-1,9.787780762E0,9.790649596E0
3.879177855E0,-1.397247314E-1,-2.086334229E-1,9.797286987E0,9.800504233E0
3.881558226E0,-1.588592529E-1,-1.848449707E-1,9.797286987E0,9.800318170E0
3.883938598E0,-1.732025146E-1,-1.991119385E-1,9.811553955E0,9.815102429E0
3.886318969E0,-1.588592529E-1,-1.753234863E-1,9.816314697E0,9.819165383E0
3.888699340E0,-1.636505127E-1,-1.848449707E-1,9.802047729E0,9.805156238E0
3.891079711E0,-1.732025146E-1,-1.658020020E-1,9.792526245E0,9.795461177E0
3.893460082E0,-1.779785156E-1,-1.515197754E-1,9.816314697E0,9.819097149E0
3.895840453E0,-1.588592529E-1,-1.515197754E-1,9.802047729E0,9.804505811E0
3.898190307E0,-1.684112549E-1,-1.705627441E-1,9.811553955E0,9.814481393E0
3.900570678E0,-1.732025146E-1,-1.800842285E-1,9.825820923E0,9.828997215E0
3.902951049E0,-1.588592529E-1,-1.753234863E-1,9.811553955E0,9.814406024E0
3.905331420E0,-1.588592529E-1,-1.705627441E-1,9.806793213E0,9.809562734E0
3.907711791E0,-1.875457764E-1,-2.038879395E-1,9.754470825E0,9.758403803E0
3.910092162E0,-1.636505127E-1,-1.753234863E-1,9.811553955E0,9.814484746E0
3.912472533E0,-1.923217773E-1,-2.229156494E-1,9.783004761E0,9.787433841E0
3.914852904E0,-1.827697754E-1,-1.848449707E-1,9.778244019E0,9.781698653E0
3.917202758E0,-1.827697754E-1,-1.848449707E-1,9.792526245E0,9.795975843E0
3.919583129E0,-1.923217773E-1,-1.848449707E-1,9.821060181E0,9.824682102E0
3.921963500E0,-1.923217773E-1,-1.991119385E-1,9.816314697E0,9.820217282E0
3.924343871E0,-1.875457764E-1,-2.371978760E-1,9.768737793E0,9.773416717E0
3.926724242E0,-1.732025146E-1,-1.753234863E-1,9.797286987E0,9.800386204E0
3.929104613E0,-1.827697754E-1,-2.086334229E-1,9.787780762E0,9.791710011E0
3.931484984E0,-2.019042969E-1,-1.658020020E-1,9.773498535E0,9.776989785E0
3.933865355E0,-1.923217773E-1,-2.086334229E-1,9.773498535E0,9.777616744E0
3.936245726E0,-1.923217773E-1,-1.705627441E-1,9.811553955E0,9.814920801E0
3.938626098E0,-1.779785156E-1,-1.753234863E-1,9.806793213E0,9.809974913E0
3.941006469E0,-1.684112549E-1,-2.229156494E-1,9.778244019E0,9.782234398E0
3.943386840E0,-2.114562988E-1,-1.991119385E-1,9.797286987E0,9.801591281E0
3.945767211E0,-1.732025146E-1,-1.943664551E-1,9.773498535E0,9.776965329E0
3.948147582E0,-1.923217773E-1,-2.324523926E-1,9.759231567E0,9.763893822E0
3.950527953E0,-1.684112549E-1,-1.753234863E-1,9.792526245E0,9.795543422E0
3.952908324E0,-1.779785156E-1,-2.181701660E-1,9.811553955E0,9.815592982E0
3.955258178E0,-1.684112549E-1,-2.038879395E-1,9.787780762E0,9.791352556E0
3.957638549E0,-1.875457764E-1,-1.896057129E-1,9.792526245E0,9.796157104E0
3.960018920E0,-1.971130371E-1,-1.705627441E-1,9.787780762E0,9.791251066E0
3.962399291E0,-1.923217773E-1,-1.848449707E-1,9.778244019E0,9.781881793E0
3.964779662E0,-1.827697754E-1,-2.086334229E-1,9.783004761E0,9.786935927E0
3.967160033E0,-1.875457764E-1,-1.896057129E-1,9.768737793E0,9.772377490E0
3.969540404E0,-1.445159912E-1,-1.943664551E-1,9.811553955E0,9.814542995E0
3.971920775E0,-1.492919922E-1,-1.991119385E-1,9.802047729E0,9.805206441E0
3.974301146E0,-1.779785156E-1,-1.753234863E-1,9.816314697E0,9.819493312E0
3.976651000E0,-1.588592529E-1,-1.943664551E-1,9.787780762E0,9.790999276E0
3.979031371E0,-1.971130371E-1,-2.038879395E-1,9.797286987E0,9.801390521E0
3.981411742E0,-1.779785156E-1,-1.800842285E-1,9.787780762E0,9.791055046E0
3.983792113E0,-1.779785156E-1,-1.800842285E-1,9.830566406E0,9.833826445E0
3.986172484E0,-1.492919922E-1,-1.991119385E-1,9.802047729E0,9.805206441E0
3.988552855E0,-1.684112549E-1,-1.705627441E-1,9.797286987E0,9.800218687E0
3.990933226E0,-1.779785156E-1,-1.658020020E-1,9.778244019E0,9.781268974E0
3.993313598E0,-1.349487305E-1,-1.800842285E-1,9.792526245E0,9.795111625E0
3.995693969E0,-1.492919922E-1,-1.848449707E-1,9.792526245E0,9.795408415E0
3.998043822E0,-1.397247314E-1,-1.467590332E-1,9.797286987E0,9.799382303E0
4.000424193E0,-1.636505127E-1,-1.753234863E-1,9.787780762E0,9.790718669E0
4.002804564E0,-1.779785156E-1,-1.753234863E-1,9.816314697E0,9.819493312E0
4.005184935E0,-1.923217773E-1,-1.896057129E-1,9.787780762E0,9.791506025E0
4.007565307E0,-1.540679932E-1,-1.943664551E-1,9.806793213E0,9.809929071E0
4.009945678E0,-1.732025146E-1,-1.896057129E-1,9.787780762E0,9.791149150E0
4.012326049E0,-1.732025146E-1,-1.753234863E-1,9.768737793E0,9.771846064E0
4.014706420E0,-1.684112549E-1,-1.896057129E-1,9.787780762E0,9.791065566E0
4.017056273E0,-2.114562988E-1,-1.848449707E-1,9.773498535E0,9.777533178E0
4.019436644E0,-1.875457764E-1,-1.848449707E-1,9.792526245E0,9.796066116E0
4.021817015E0,-1.636505127E-1,-2.086334229E-1,9.778244019E0,9.781838553E0
4.024197387E0,-1.732025146E-1,-1.991119385E-1,9.797286987E0,9.800840627E0
4.026577758E0,-1.779785156E-1,-1.943664551E-1,9.783004761E0,9.786553879E0
4.028958129E0,-1.732025146E-1,-1.658020020E-1,9.806793213E0,9.809723877E0
4.031338500E0,-1.684112549E-1,-2.086334229E-1,9.787780762E0,9.791452522E0
4.033718871E0,-1.732025146E-1,-1.896057129E-1,9.759231567E0,9.762609806E0
4.036068724E0,-1.827697754E-1,-2.038879395E-1,9.802047729E0,9.805871444E0
4.038449096E0,-1.684112549E-1,-1.896057129E-1,9.802047729E0,9.805327754E0
4.040829467E0,-2.019042969E-1,-1.943664551E-1,9.792526245E0,9.796535812E0
4.043209838E0,-1.875457764E-1,-1.753234863E-1,9.792526245E0,9.795891078E0
4.045590209E0,-1.923217773E-1,-1.800842285E-1,9.783004761E0,9.786552005E0
4.047970580E0,-1.827697754E-1,-1.753234863E-1,9.802047729E0,9.805319108E0
4.050350951E0,-2.019042969E-1,-1.753234863E-1,9.763992310E0,9.767653223E0
4.052731322E0,-1.923217773E-1,-1.753234863E-1,9.802047729E0,9.805501807E0
4.055111693E0,-1.971130371E-1,-1.800842285E-1,9.802047729E0,9.805683228E0
4.057461547E0,-1.779785156E-1,-1.896057129E-1,9.783004761E0,9.786460485E0
4.059841918E0,-1.875457764E-1,-1.943664551E-1,9.816314697E0,9.820029836E0
4.062222289E0,-1.923217773E-1,-1.943664551E-1,9.802047729E0,9.805860782E0
4.064602660E0,-2.162475586E-1,-2.038879395E-1,9.768737793E0,9.773257971E0
4.066983031E0,-1.684112549E-1,-2.086334229E-1,9.763992310E0,9.767673012E0
4.069363402E0,-1.684112549E-1,-1.991119385E-1,9.821060181E0,9.824521922E0
4.071743773E0,-1.492919922E-1,-1.943664551E-1,9.792526245E0,9.795592717E0
4.074124144E0,-1.779785156E-1,-1.896057129E-1,9.768737793E0,9.772198563E0
4.076473998E0,-1.923217773E-1,-1.800842285E-1,9.797286987E0,9.800829062E0
4.078854369E0,-1.732025146E-1,-2.133941650E-1,9.797286987E0,9.801141183E0
4.081234740E0,-1.779785156E-1,-1.943664551E-1,9.754470825E0,9.758030321E0
4.083615111E0,-1.827697754E-1,-1.991119385E-1,9.802047729E0,9.805773302E0
4.085995482E0,-1.588592529E-1,-1.800842285E-1,9.787780762E0,9.790726165E0
4.088375853E0,-1.732025146E-1,-1.896057129E-1,9.783004761E0,9.786374793E0
4.090756224E0,-1.779785156E-1,-1.848449707E-1,9.768737793E0,9.772107351E0
4.093136596E0,-1.923217773E-1,-2.086334229E-1,9.778244019E0,9.782360229E0
4.095486449E0,-1.492919922E-1,-1.467590332E-1,9.787780762E0,9.790019334E0
4.097866820E0,-1.445159912E-1,-1.800842285E-1,9.792526245E0,9.795248106E0
4.100247191E0,-1.492919922E-1,-1.848449707E-1,9.797286987E0,9.800167757E0
4.102627562E0,-1.779785156E-1,-1.848449707E-1,9.802047729E0,9.805405841E0
4.105007933E0,-1.588592529E-1,-1.753234863E-1,9.825820923E0,9.828668852E0
4.107388305E0,-1.684112549E-1,-1.943664551E-1,9.825820923E0,9.829186003E0
4.109768676E0,-1.588592529E-1,-1.705627441E-1,9.797286987E0,9.800059195E0
4.112149047E0,-1.684112549E-1,-1.705627441E-1,9.811553955E0,9.814481393E0
4.114529418E0,-1.732025146E-1,-1.705627441E-1,9.806793213E0,9.809805497E0
4.116879271E0,-1.540679932E-1,-1.753234863E-1,9.787780762E0,9.790563187E0
4.119259642E0,-1.779785156E-1,-1.610412598E-1,9.792526245E0,9.795467365E0
4.121640014E0,-1.445159912E-1,-1.705627441E-1,9.773498535E0,9.776054937E0
4.124020385E0,-1.923217773E-1,-1.753234863E-1,9.763992310E0,9.767459844E0
4.126400756E0,-1.636505127E-1,-1.658020020E-1,9.783004761E0,9.785778147E0
4.128781127E0,-1.732025146E-1,-1.467590332E-1,9.806793213E0,9.809420495E0
4.131161498E0,-1.636505127E-1,-1.848449707E-1,9.802047729E0,9.805156238E0
4.133541869E0,-1.779785156E-1,-1.800842285E-1,9.816314697E0,9.819579467E0
4.135891723E0,-1.588592529E-1,-1.467590332E-1,9.792526245E0,9.794914228E0
4.138272094E0,-1.827697754E-1,-1.658020020E-1,9.787780762E0,9.790891039E0
4.140652465E0,-1.875457764E-1,-1.848449707E-1,9.773498535E0,9.777045295E0
4.143032836E0,-1.684112549E-1,-1.800842285E-1,9.792526245E0,9.795629788E0
4.145413207E0,-1.540679932E-1,-1.800842285E-1,9.811553955E0,9.814415840E0
4.147793578E0,-1.492919922E-1,-1.848449707E-1,9.816314697E0,9.819189885E0
4.150173949E0,-1.827697754E-1,-1.753234863E-1,9.811553955E0,9.814822165E0
4.152523803E0,-1.540679932E-1,-1.753234863E-1,9.825820923E0,9.828592579E0
4.154904174E0,-1.732025146E-1,-1.848449707E-1,9.811553955E0,9.814823370E0
4.157284545E0,-1.492919922E-1,-2.038879395E-1,9.768737793E0,9.772005754E0
4.159664916E0,-1.779785156E-1,-1.896057129E-1,9.797286987E0,9.800737676E0
4.162045287E0,-2.066650391E-1,-1.800842285E-1,9.797286987E0,9.801121011E0
4.164425658E0,-1.923217773E-1,-1.943664551E-1,9.797286987E0,9.801101892E0
4.166806029E0,-1.875457764E-1,-1.562805176E-1,9.778244019E0,9.781290973E0
4.169186400E0,-1.732025146E-1,-1.848449707E-1,9.787780762E0,9.791058115E0
4.171566771E0,-1.779785156E-1,-1.896057129E-1,9.783004761E0,9.786460485E0
4.173947142E0,-1.827697754E-1,-1.991119385E-1,9.763992310E0,9.767732397E0
4.176296996E0,-1.684112549E-1,-1.896057129E-1,9.797286987E0,9.800568605E0
4.178677367E0,-2.019042969E-1,-1.991119385E-1,9.806793213E0,9.810892112E0
4.181057738E0,-1.684112549E-1,-2.229156494E-1,9.811553955E0,9.815530793E0
4.183438109E0,-1.971130371E-1,-1.943664551E-1,9.773498535E0,9.777418140E0
4.185818480E0,-2.066650391E-1,-1.610412598E-1,9.811553955E0,9.815051489E0
4.188198851E0,-1.684112549E-1,-1.848449707E-1,9.768737793E0,9.771937785E0
4.190579223E0,-1.971130371E-1,-1.991119385E-1,9.825820923E0,9.829814643E0
4.192959594E0,-1.588592529E-1,-2.038879395E-1,9.821060181E0,9.824460780E0
4.195309447E0,-1.779785156E-1,-1.610412598E-1,9.802047729E0,9.804985993E0
4.197689818E0,-2.019042969E-1,-1.943664551E-1,9.787780762E0,9.791792272E0
4.200070189E0,-1.923217773E-1,-2.276763916E-1,9.797286987E0,9.801819041E0
4.202450560E0,-1.684112549E-1,-1.800842285E-1,9.825820923E0,9.828913953E0
4.204830932E0,-1.732025146E-1,-1.610412598E-1,9.806793213E0,9.809644566E0
4.207211303E0,-1.684112549E-1,-1.991119385E-1,9.759231567E0,9.762715232E0
4.209591674E0,-1.636505127E-1,-1.800842285E-1,9.792526245E0,9.795549095E0
4.211972045E0,-1.732025146E-1,-2.133941650E-1,9.787780762E0,9.791638699E0
4.214352416E0,-2.019042969E-1,-1.896057129E-1,9.773498535E0,9.777422426E0
4.216732787E0,-1.971130371E-1,-1.991119385E-1,9.806793213E0,9.810794679E0
4.219113158E0,-1.827697754E-1,-1.753234863E-1,9.811553955E0,9.814822165E0
4.221493529E0,-2.019042969E-1,-1.943664551E-1,9.802047729E0,9.806053404E0
4.223873900E0,-1.779785156E-1,-1.896057129E-1,9.825820923E0,9.829261594E0
4.226254271E0,-1.875457764E-1,-1.753234863E-1,9.783004761E0,9.786372867E0
4.228634642E0,-1.684112549E-1,-1.800842285E-1,9.806793213E0,9.809892242E0
4.231015014E0,-1.540679932E-1,-1.753234863E-1,9.787780762E0,9.790563187E0
4.233395385E0,-1.588592529E-1,-1.943664551E-1,9.797286987E0,9.800502380E0
4.235745238E0,-1.588592529E-1,-1.800842285E-1,9.811553955E0,9.814492223E0
4.238125609E0,-1.684112549E-1,-1.943664551E-1,9.816314697E0,9.819683035E0
4.240505980E0,-1.301574707E-1,-2.086334229E-1,9.768737793E0,9.771832323E0
4.242886351E0,-1.636505127E-1,-1.896057129E-1,9.735458374E0,9.738679663E0
4.245266723E0,-1.588592529E-1,-1.800842285E-1,9.816314697E0,9.819251541E0
4.247647094E0,-1.492919922E-1,-1.800842285E-1,9.787780762E0,9.790575605E0
4.250027465E0,-1.492919922E-1,-1.562805176E-1,9.787780762E0,9.790166696E0
4.252407836E0,-1.684112549E-1,-1.753234863E-1,9.811553955E0,9.814565283E0
4.254757689E0,-1.445159912E-1,-1.705627441E-1,9.830566406E0,9.833107972E0
4.257138060E0,-1.540679932E-1,-1.943664551E-1,9.783004761E0,9.786148242E0
4.259518432E0,-1.636505127E-1,-1.610412598E-1,9.797286987E0,9.799976943E0
4.261898803E0,-1.636505127E-1,-1.943664551E-1,9.811553955E0,9.814843393E0
4.264279174E0,-1.636505127E-1,-1.800842285E-1,9.787780762E0,9.790805077E0
4.266659545E0,-1.827697754E-1,-1.800842285E-1,9.802047729E0,9.805405387E0
4.269039916E0,-1.588592529E-1,-1.848449707E-1,9.802047729E0,9.805077441E0
4.271420287E0,-1.636505127E-1,-1.705627441E-1,9.792526245E0,9.795378676E0
4.273770140E0,-1.636505127E-1,-1.800842285E-1,9.749725342E0,9.752761458E0
4.276150512E0,-1.397247314E-1,-1.610412598E-1,9.783004761E0,9.785327763E0
4.278530883E0,-1.636505127E-1,-2.133941650E-1,9.821060181E0,9.824741301E0
4.280911254E0,-1.540679932E-1,-1.943664551E-1,9.806793213E0,9.809929071E0
4.283291625E0,-1.732025146E-1,-1.896057129E-1,9.773498535E0,9.776871844E0
4.285671996E0,-1.779785156E-1,-1.610412598E-1,9.797286987E0,9.800226679E0
4.288052367E0,-1.732025146E-1,-1.800842285E-1,9.792526245E0,9.795713333E0
4.290432738E0,-1.875457764E-1,-2.133941650E-1,9.792526245E0,9.796646403E0
4.292813109E0,-1.732025146E-1,-2.133941650E-1,9.844833374E0,9.848668963E0
4.295162963E0,-1.684112549E-1,-1.753234863E-1,9.787780762E0,9.790799401E0
4.297543334E0,-1.732025146E-1,-1.991119385E-1,9.806793213E0,9.810343409E0
4.299923705E0,-1.971130371E-1,-1.943664551E-1,9.802047729E0,9.805955923E0
4.302304076E0,-1.827697754E-1,-1.610412598E-1,9.821060181E0,9.824080728E0
4.304684447E0,-1.923217773E-1,-2.133941650E-1,9.821060181E0,9.825260699E0
4.307064818E0,-1.636505127E-1,-2.181701660E-1,9.783004761E0,9.786805498E0
4.309445189E0,-1.971130371E-1,-1.705627441E-1,9.816314697E0,9.819774918E0
4.311825560E0,-1.923217773E-1,-1.848449707E-1,9.783004761E0,9.786640766E0
4.314175414E0,-1.636505127E-1,-1.896057129E-1,9.787780762E0,9.790984836E0
4.316555785E0,-1.971130371E-1,-2.086334229E-1,9.768737793E0,9.772953470E0
4.318936156E0,-1.732025146E-1,-1.800842285E-1,9.811553955E0,9.814734864E0
4.321316527E0,-1.779785156E-1,-1.848449707E-1,9.797286987E0,9.800646730E0
4.323696898E0,-1.875457764E-1,-1.896057129E-1,9.830566406E0,9.834183220E0
4.326077269E0,-1.875457764E-1,-1.848449707E-1,9.792526245E0,9.796066116E0
4.328457640E0,-1.732025146E-1,-2.038879395E-1,9.802047729E0,9.805697787E0
4.330838012E0,-1.732025146E-1,-1.848449707E-1,9.749725342E0,9.753015483E0
4.333187865E0,-2.019042969E-1,-1.800842285E-1,9.797286987E0,9.801021783E0
4.335568236E0,-1.923217773E-1,-1.658020020E-1,9.816314697E0,9.819598373E0
4.337948607E0,-2.019042969E-1,-1.705627441E-1,9.816314697E0,9.819872261E0
4.340328978E0,-1.684112549E-1,-2.229156494E-1,9.773498535E0,9.777490852E0
4.342709349E0,-2.019042969E-1,-1.943664551E-1,9.806793213E0,9.810796950E0
4.345089721E0,-1.971130371E-1,-1.610412598E-1,9.811553955E0,9.814855009E0
4.347470092E0,-1.971130371E-1,-1.943664551E-1,9.802047729E0,9.805955923E0
4.349850463E0,-2.066650391E-1,-1.991119385E-1,9.792526245E0,9.796730386E0
4.352200316E0,-1.684112549E-1,-1.658020020E-1,9.811553955E0,9.814399812E0
4.354580687E0,-1.971130371E-1,-1.705627441E-1,9.806793213E0,9.810256792E0
4.356961058E0,-1.875457764E-1,-1.753234863E-1,9.768737793E0,9.772110817E0
4.359341430E0,-1.732025146E-1,-1.943664551E-1,9.797286987E0,9.800745367E0
4.361721801E0,-2.114562988E-1,-1.658020020E-1,9.792526245E0,9.796212244E0
4.364102172E0,-1.827697754E-1,-2.038879395E-1,9.792526245E0,9.796353676E0
4.366482543E0,-1.827697754E-1,-1.943664551E-1,9.778244019E0,9.781883213E0
4.368862914E0,-1.971130371E-1,-2.133941650E-1,9.806793213E0,9.811094931E0
4.371212767E0,-1.827697754E-1,-1.705627441E-1,9.797286987E0,9.800475945E0
4.373593139E0,-1.445159912E-1,-1.562805176E-1,9.783004761E0,9.785320159E0
4.375973510E0,-1.588592529E-1,-1.991119385E-1,9.844833374E0,9.848128045E0
4.378353881E0,-1.588592529E-1,-1.800842285E-1,9.821060181E0,9.823995606E0
4.380734252E0,-1.684112549E-1,-1.705627441E-1,9.725952148E0,9.728905344E0
4.383114623E0,-1.540679932E-1,-1.753234863E-1,9.716415405E0,9.719218261E0
4.385494994E0,-1.588592529E-1,-1.753234863E-1,9.783004761E0,9.785865150E0
4.387875365E0,-1.732025146E-1,-1.753234863E-1,9.844833374E0,9.847917628E0
4.390255736E0,-1.540679932E-1,-1.943664551E-1,9.816314697E0,9.819447515E0
4.392605590E0,-1.684112549E-1,-1.800842285E-1,9.802047729E0,9.805148259E0
4.394985961E0,-1.636505127E-1,-1.991119385E-1,9.787780762E0,9.791173540E0
4.397366332E0,-1.349487305E-1,-1.943664551E-1,9.854370117E0,9.857210553E0
4.399746703E0,-1.540679932E-1,-2.038879395E-1,9.773498535E0,9.776839001E0
4.402127074E0,-1.779785156E-1,-1.896057129E-1,9.811553955E0,9.814999628E0
4.404507445E0,-1.397247314E-1,-1.753234863E-1,9.783004761E0,9.785573232E0
4.406887816E0,-1.492919922E-1,-1.705627441E-1,9.806793213E0,9.809412463E0
4.409268187E0,-1.875457764E-1,-2.181701660E-1,9.811553955E0,9.815771119E0
4.411618041E0,-1.827697754E-1,-2.038879395E-1,9.792526245E0,9.796353676E0
4.413998412E0,-1.732025146E-1,-1.848449707E-1,9.802047729E0,9.805320314E0
4.416378783E0,-1.827697754E-1,-1.848449707E-1,9.735458374E0,9.738928186E0
4.418759154E0,-1.875457764E-1,-2.133941650E-1,9.787780762E0,9.791902917E0
4.421139525E0,-1.636505127E-1,-1.896057129E-1,9.802047729E0,9.805247142E0
4.423519896E0,-1.875457764E-1,-2.133941650E-1,9.806793213E0,9.810907379E0
4.425900267E0,-1.732025146E-1,-1.848449707E-1,9.840087891E0,9.843347828E0
4.428280639E0,-1.827697754E-1,-1.848449707E-1,9.849609375E0,9.853038988E0
4.430630492E0,-1.732025146E-1,-1.705627441E-1,9.797286987E0,9.800302193E0
4.433010863E0,-1.636505127E-1,-1.705627441E-1,9.768737793E0,9.771597168E0
4.435391234E0,-1.684112549E-1,-1.658020020E-1,9.816314697E0,9.819159174E0
4.437771605E0,-1.779785156E-1,-1.658020020E-1,9.816314697E0,9.819327925E0
4.440151976E0,-1.779785156E-1,-1.896057129E-1,9.783004761E0,9.786460485E0
4.442532348E0,-1.779785156E-1,-1.896057129E-1,9.797286987E0,9.800737676E0
4.444912719E0,-1.732025146E-1,-1.705627441E-1,9.792526245E0,9.795542916E0
4.447293090E0,-1.827697754E-1,-1.800842285E-1,9.787780762E0,9.791143312E0
4.449673461E0,-1.827697754E-1,-1.991119385E-1,9.797286987E0,9.801014369E0
4.452023314E0,-1.779785156E-1,-1.848449707E-1,9.792526245E0,9.795887621E0
4.454403685E0,-2.066650391E-1,-1.753234863E-1,9.811553955E0,9.815296214E0
4.456784057E0,-2.019042969E-1,-1.896057129E-1,9.802047729E0,9.805960196E0
4.459164428E0,-1.971130371E-1,-1.800842285E-1,9.792526245E0,9.796165277E0
4.461544799E0,-1.923217773E-1,-2.038879395E-1,9.816314697E0,9.820315280E0
4.463925170E0,-1.875457764E-1,-1.896057129E-1,9.806793213E0,9.810418792E0
4.466305541E0,-1.971130371E-1,-1.848449707E-1,9.768737793E0,9.772474573E0
4.468685912E0,-1.875457764E-1,-2.038879395E-1,9.783004761E0,9.786926272E0
4.471066283E0,-1.971130371E-1,-1.943664551E-1,9.763992310E0,9.767915729E0
4.473416137E0,-1.923217773E-1,-1.943664551E-1,9.778244019E0,9.782066350E0
4.475796508E0,-1.492919922E-1,-1.658020020E-1,9.821060181E0,9.823594122E0
